39.88463, -4.03182
40.55616, -3.963
40.41477, -3.94494
40.49214, -3.86801
40.35783, -3.81828
40.47439, -3.74526
40.30225, -3.7389
40.47279, -3.73088
40.47934, -3.67443
40.42618, -3.66011
40.41661, -3.65925
40.44803, -3.52824
40.68649, -3.17322
39.91659, -3.01764
40.99521, -2.71108
41.98152, -4.53141
42.7421, -4.15151
42.9755, -3.54125
43.02664, -3.50436
43.09584, -3.40637
43.09758, -3.27602
41.81334, -1.47063
41.99352, -1.219
39.58652, 3.24751
39.56133, 3.25857
40.52271, 0.44933
41.57801, 0.75359
41.53758, 0.83521
41.42538, 0.98606
41.12366, 1.01244
41.14356, 1.07772
41.45638, 1.67763
41.21956, 1.69961
41.24848, 1.77199
41.75624, 0.4092
41.83858, 0.56887
41.81191, 0.64386
42.45965, 0.71037
42.84619, 0.73332
41.61476, 0.88567
42.18683, 0.90731
41.75453, 0.91471
41.69544, 1.17173
41.75252, 1.23608
42.16122, 1.31428
42.20471, 1.32769
41.83087, 1.36257
42.02397, 1.37213
42.32968, 1.40452
41.71944, 1.52343
41.62458, 1.52568
41.93473, 1.61952
42.36619, 1.64793
41.6237, 1.65778
41.87293, 1.71397
42.37323, 1.74761
41.77194, 1.78875
41.64718, 1.85731
42.22251, 1.8725
41.54123, 1.8873
41.58758, 1.91608
41.58458, 1.92897
41.56538, 1.96458
41.4353, 2.00156
41.60625, 2.1797
41.4876, 2.19378
41.51474, 2.21445
41.58747, 2.25185
41.54386, 2.46312
39.86249, 3.0206
39.77915, 3.1327
39.93691, 4.12647
39.93689, 4.12717
41.79969, 2.10242
41.67056, 2.1649
41.64072, 2.16652
41.63498, 2.23223
41.6344, 2.33624
42.25354, 2.34353
41.64885, 2.41646
41.66174, 2.46119
41.70152, 2.51358
41.79911, 2.54345
41.71844, 2.71122
41.96779, 2.72538
41.67416, 2.76535
41.74574, 2.81614
41.71984, 2.90458
42.12883, 2.97445
42.01065, 2.99839
42.13899, 3.06745
41.95159, 3.09047
41.93886, 3.16151
28.47264, -16.42679
28.06367, -15.4377
28.12509, -15.42719
28.11501, -15.41806
28.08653, -15.41613
28.07934, -15.41605
28.09563, -15.41226
38.74751, -9.26006
38.74537, -9.19377
38.74338, -9.18256
38.78348, -9.18014
38.74146, -9.17821
38.76302, -9.14004
38.77828, -9.12369
38.74811, -9.12179
38.74829, -9.12033
37.2717, -6.98509
38.34696, -6.78666
42.22313, -8.75761
42.83273, -8.71382
42.21152, -8.66255
42.78835, -8.64939
42.18701, -8.63747
42.18265, -8.6315
41.02802, -8.62433
42.91918, -8.49203
43.33003, -8.39522
43.32991, -8.39522
41.4287, -8.33248
43.09108, -8.18157
40.65122, -7.86744
40.64821, -7.86056
42.28458, -7.85805
43.01673, -7.58298
42.41161, -7.03442
36.46266, -6.25216
36.46052, -6.24918
37.31952, -6.23276
37.65789, -6.2284
36.83324, -6.06672
37.38763, -6.03388
37.32929, -6.02796
37.40429, -5.94792
37.40295, -5.94706
37.41981, -5.94588
37.38619, -5.93228
37.34205, -5.92913
36.10706, -5.70863
36.02378, -5.59427
36.19908, -5.38289
36.49984, -4.93742
36.72924, -4.45436
36.73059, -4.36802
38.80857, -6.37316
37.76066, -4.8247
37.77067, -4.82136
37.81534, -4.79704
36.7249, -4.25521
37.43218, -3.89495
37.15984, -3.63742
36.69897, -3.47547
36.70809, -3.39474
37.34016, -3.28452
37.86982, -4.16739
39.0659, -3.92035
39.31172, -3.47673
40.94189, -5.66066
40.93205, -5.46312
41.47988, -4.67837
41.59365, -4.522
43.52918, -5.68607
43.29732, -5.68022
42.58807, -5.62295
41.63715, -4.70239
40.44723, -3.53775
40.66752, -3.35044
42.41786, -3.20598
43.42069, -3.8377
43.42419, -3.8353
43.35391, -3.20106
43.35925, -3.19467
43.34161, -3.12923
43.33784, -3.10559
42.44188, -2.54193
42.45585, -2.4742
42.4565, -2.42304
42.46865, -2.41765
42.2964, -1.99294
43.28645, -3.00017
43.27827, -2.98126
43.2743, -2.97274
43.27183, -2.96748
43.26846, -2.96522
43.26744, -2.9641
43.2494, -2.94291
43.24045, -2.927
43.2328, -2.91505
43.23354, -2.90828
43.23372, -2.90818
43.23248, -2.89939
43.23269, -2.89889
43.26056, -2.89531
43.23152, -2.88989
43.23133, -2.88988
43.29096, -3.00981
43.28755, -2.98579
43.29077, -2.98548
43.31798, -2.97177
43.29762, -2.96668
43.31327, -2.96565
43.29104, -2.88085
43.17125, -2.53649
43.17682, -2.52401
43.01765, -1.90732
43.19593, -2.43616
43.27491, -2.25523
43.11508, -2.09262
43.19971, -2.03709
43.21288, -2.02926
43.23465, -2.0275
43.25325, -2.02204
43.28265, -2.01859
43.28497, -2.01856
43.29746, -1.99281
43.30563, -1.96892
43.31365, -1.91637
38.02349, -1.16472
37.94447, -1.15968
38.09979, -0.93835
38.43936, -0.85656
38.0874, -0.65946
38.19502, -0.58439
38.99116, -0.49444
38.40178, -0.44892
38.4028, -0.44854
39.62356, -0.43751
38.41386, -0.43263
38.41431, -0.4321
39.50619, -0.41952
38.56064, -0.11748
38.56325, -0.09633
38.6734, 0.03848
38.68709, 0.0401
38.9681, 1.36661
38.96436, 1.38524
39.4561, 2.94659
40.33354, -1.11722
40.12389, -0.76952
41.59387, -0.67217
41.05179, -0.17611
42.07936, -1.79534
43.06591, -1.6178
41.89867, -1.41181
41.76956, -1.20269
41.69691, -0.86941
42.78645, -0.53882
42.77369, -0.52876
42.76219, -0.52029
42.75125, -0.51841
42.15462, -0.43945
42.52763, -0.361
42.04632, 0.1539
40.97173, 0.88107
41.16496, 0.98777
41.12408, 1.0963
41.39298, 1.13208
41.10525, 1.20408
41.25736, 1.2483
41.20642, 1.56008
41.58429, 1.93536
41.57746, 1.96032
41.38434, 2.10377
41.3865, 2.10552
41.40433, 2.11755
41.40461, 2.11763
41.43631, 2.14862
41.44429, 2.17355
41.46434, 2.1774
41.45706, 2.1866
41.38364, 2.18921
41.39918, 2.20925
41.39896, 2.20933
41.43401, 2.21022
41.44225, 2.22993
41.44842, 2.23643
41.48505, 2.34477
41.51162, 2.4083
41.61172, 0.6441
41.70709, 1.53591
41.71122, 1.83563
41.69901, 1.84162
41.62011, 1.84865
42.23436, 2.16806
41.7786, 2.77738
42.30826, 2.93536
42.24246, 2.98384
41.80835, 3.0346
28.43314, -16.28578
28.44817, -16.28245
37.20796, -7.02783
37.26557, -7.01077
37.27142, -6.98999
37.28397, -6.94258
42.2107, -8.69835
42.25459, -8.68034
42.18515, -8.67236
42.41527, -8.67166
42.28295, -8.65964
42.4517, -8.63812
42.22724, -8.63272
42.44634, -8.57975
42.87322, -8.58257
42.85054, -8.57309
42.85256, -8.52772
42.89741, -8.50938
42.91703, -8.49594
42.91733, -8.4952
42.89272, -8.48562
43.32978, -8.3943
43.32518, -8.36318
43.32371, -8.33949
43.30875, -8.27674
43.50226, -8.20509
43.45281, -8.16626
43.46583, -8.16105
42.35579, -7.89283
42.36641, -7.85626
42.35045, -7.853
42.35479, -7.85012
42.59656, -6.80711
43.18484, -7.96253
42.98528, -7.58824
43.03771, -7.52655
43.01253, -7.52466
42.97261, -7.50853
42.96369, -7.50024
42.61144, -6.82036
36.52512, -6.21761
36.52719, -6.21055
36.46778, -6.1761
36.68221, -6.1651
36.66058, -6.16484
36.69954, -6.16484
36.6536, -6.08887
36.72713, -6.08779
36.61718, -6.06868
36.71237, -6.04508
36.72008, -6.03033
36.91669, -5.97018
36.90996, -5.9697
36.48924, -5.92873
37.3525, -6.57407
37.34428, -6.55735
37.35988, -6.52669
37.35771, -6.14072
37.37862, -6.0819
37.29569, -5.98365
37.33571, -5.96973
37.38625, -5.93339
37.386, -5.93119
37.26822, -5.9274
37.37545, -5.91221
37.63137, -6.14213
37.623, -6.13444
37.58181, -6.11917
37.51265, -6.06954
37.45309, -6.04404
37.4163, -6.03533
37.41336, -5.99685
37.41354, -5.99663
37.43044, -5.85693
37.43075, -5.85606
36.15742, -5.35291
36.41624, -5.17874
36.43165, -5.12189
36.43567, -5.11089
36.50228, -5.00329
36.49557, -4.94941
36.52337, -4.88128
36.51936, -4.88026
36.51268, -4.8641
36.50668, -4.85069
36.55866, -4.61524
36.58744, -4.59719
36.58699, -4.59137
36.69111, -4.4616
36.73154, -4.4541
37.05931, -4.5222
37.05428, -4.5189
37.04299, -4.51413
38.99253, -6.08916
37.92179, -4.58409
36.73072, -4.36779
37.16556, -4.18213
36.75019, -4.098
36.75758, -4.08786
36.74913, -3.75954
37.15649, -3.58123
37.15501, -3.48829
37.31922, -3.13905
36.80277, -2.63977
36.8098, -2.59764
36.83049, -2.51004
36.88544, -2.45627
36.89757, -2.44513
36.89761, -2.44495
36.87229, -2.44384
36.85216, -2.31507
38.00696, -4.39242
39.67006, -3.51026
38.43146, -3.4974
38.74275, -3.41921
39.96954, -6.16141
40.99739, -5.63151
41.00255, -5.61311
39.86391, -5.60434
39.9264, -5.1768
41.47027, -4.9881
41.66158, -4.76941
41.07718, -4.72975
40.02138, -4.49038
42.56376, -6.76375
42.58184, -6.60737
42.05539, -6.58544
42.57694, -6.53154
42.02074, -6.35651
43.54371, -5.92853
43.55207, -5.90828
43.55282, -5.88444
43.33339, -5.87037
43.53508, -5.86935
43.41303, -5.79939
43.2445, -5.77998
43.51875, -5.71837
42.58094, -5.67274
42.0345, -5.67177
42.44987, -5.39103
41.68112, -4.73565
41.71602, -4.69831
41.85221, -4.55636
40.2455, -4.05796
40.87326, -4.02136
40.72159, -4.01988
39.89071, -4.01854
40.69857, -3.92755
40.51483, -3.88303
40.09347, -3.85514
40.36395, -3.69975
40.52542, -3.64874
41.34936, -3.6409
40.44963, -3.61909
41.2814, -3.60441
40.5758, -3.58615
40.55382, -3.26411
40.57507, -3.24063
40.68577, -3.17333
39.91864, -2.81448
39.82218, -2.47697
39.81745, -2.47004
41.17555, -2.40328
42.0717, -4.21662
43.37724, -4.03711
43.42609, -3.93421
43.42911, -3.92968
42.30958, -3.70231
42.38811, -3.57046
43.39758, -3.24697
42.6288, -3.12471
42.43129, -2.48014
42.4558, -2.46658
42.4337, -2.44496
42.46805, -2.41812
42.4558, -2.41458
38.53155, -1.68195
38.25259, -1.42876
38.17699, -1.31417
38.09678, -1.04794
38.8269, -1.01259
38.72897, -0.94184
39.50842, -1.69362
39.50839, -1.65506
38.84333, -1.00084
38.61982, -0.84964
38.25538, -0.75556
38.29476, -0.68558
38.29985, -0.65636
38.29294, -0.56651
39.47161, -0.67963
39.47301, -0.56061
39.54679, -0.44456
39.46632, -0.41853
39.58611, -0.39651
39.42088, -0.37489
39.51372, -0.32191
39.57953, -0.29448
39.63947, -0.29124
39.59192, 2.6388
39.59276, 2.6725
41.30344, -1.94373
41.31759, -1.77739
41.54877, -0.99453
41.60494, -0.93313
41.62894, -0.84289
41.65772, -0.84089
41.5499, -0.70903
41.54093, -0.68652
41.59079, -0.66776
41.5746, -0.64338
41.21048, -0.46686
39.79258, -0.40048
39.82165, -0.16606
39.89988, -0.11958
42.29808, -1.97505
42.0368, -1.64517
42.02251, -1.62148
41.69687, -0.98353
41.66908, -0.93445
41.66496, -0.92161
41.66447, -0.88044
42.67284, -0.54404
42.73679, -0.52301
42.24601, -0.44597
42.16038, -0.41038
42.53812, -0.35864
40.39865, 0.36644
40.40793, 0.38692
28.38237, -16.36283
27.77019, -15.67451
27.77499, -15.55022
28.04724, -15.42392
28.03127, -15.40082
27.95163, -15.38743
27.94909, -15.38721
28.95805, -13.57873
28.95786, -13.57845
38.68572, -27.19329
38.75278, -27.13971
38.76581, -9.30404
38.74877, -9.25538
38.74023, -9.20842
38.86669, -9.19979
37.20558, -7.01803
37.26887, -6.99023
36.64523, -6.17798
37.36314, -6.03607
37.38604, -5.93236
37.37188, -5.88257
37.37152, -5.88251
37.34799, -5.83245
36.47008, -5.79301
36.22675, -5.57099
36.20979, -5.38097
37.22933, -5.09292
36.7744, -4.7404
37.04028, -4.49611
36.93893, -4.4393
38.81175, -6.89278
39.45729, -6.44706
38.25644, -6.03319
38.96052, -5.91041
39.02958, -5.76734
38.18417, -5.03251
41.07935, -8.63469
40.99694, -8.61779
41.1991, -8.58259
40.68804, -8.24478
42.57086, -8.74147
42.30799, -8.73742
42.24685, -8.69595
42.2961, -8.68633
42.25155, -8.6857
42.16684, -8.38386
40.68126, -8.17099
40.12729, -5.91253
40.94982, -5.70866
40.75637, -5.62934
40.68299, -5.62106
40.87903, -5.12234
40.64082, -4.74302
40.9804, -4.59452
41.35034, -4.53293
40.40838, -4.48819
42.28743, -7.89668
42.49233, -7.6964
42.03295, -6.82683
43.55422, -5.94294
43.54419, -5.92909
41.69567, -5.79865
41.63375, -5.79796
43.50374, -5.59092
43.51038, -5.57712
43.49498, -5.53305
43.46296, -5.51067
41.59459, -4.72269
42.05954, -4.55982
37.54051, -3.63534
37.20382, -3.6275
37.13429, -3.60882
37.23554, -3.49741
37.06447, -2.38318
36.96605, -1.99006
37.56638, -1.65054
37.52926, -1.62844
37.62032, -0.94875
37.62647, -0.7229
37.78133, -3.85849
37.80591, -3.80683
38.90182, -3.6336
38.96174, -3.50775
39.32595, -3.47837
39.59557, -3.08962
39.2333, -2.65931
39.04391, -2.21317
38.88224, -2.13936
39.4435, -2.02458
39.54829, -1.51116
38.0155, -1.37961
39.48232, -1.0594
37.81568, -0.93769
38.15416, -0.91128
39.4336, -0.82068
38.9311, -0.57342
39.46112, -0.55269
39.46048, -0.55254
39.4125, -0.50151
38.89392, -0.48512
39.37686, -0.46413
39.3623, -0.44661
39.46674, -0.42193
39.37729, -0.40633
39.04099, -0.22268
38.52717, -0.2016
38.87014, -0.02682
38.86457, -0.01642
39.54756, 2.45157
39.52111, 2.50323
39.52216, 2.5079
39.48917, 3.16063
39.87682, -4.22007
39.8678, -4.00265
40.38696, -3.82713
40.49089, -3.73835
40.56059, -3.71347
40.36378, -3.7006
40.53691, -3.6946
40.31594, -3.69215
40.30817, -3.69169
40.52481, -3.64905
40.46327, -3.62406
40.47974, -3.59464
39.86953, -3.30052
40.5853, -3.06292
40.74682, -4.28141
40.85781, -4.24537
40.68863, -3.39024
40.62634, -3.17502
39.81682, -2.46941
41.46666, -1.36488
41.38751, -1.18146
42.30487, -3.70251
41.64509, -3.63441
42.49132, -3.36671
42.44052, -2.8771
41.80698, -2.80119
42.53818, -2.77722
41.75756, -2.63901
42.53264, -2.54494
42.53184, -2.54365
43.37809, -4.0366
43.41233, -3.97356
43.4285, -3.93062
42.62884, -3.12585
43.3431, -2.9952
43.34772, -2.99472
42.81865, -2.89503
42.83842, -2.89444
42.62895, -2.85635
42.93404, -2.74595
42.93147, -2.74212
42.44529, -2.51696
42.39917, -2.4712
41.84414, -2.45269
41.76373, -2.33684
42.42859, -2.27512
41.68005, -2.12927
41.7203, -0.85547
41.72968, -0.80912
43.0462, -2.23918
42.98769, -2.2352
42.9547, -2.23426
43.10634, -2.09739
43.18821, -2.02495
43.16945, -2.01178
43.16212, -2.00679
39.64967, -0.30144
39.88456, -0.13138
39.87053, -0.1238
40.95327, -0.22784
41.01964, -0.09439
41.01711, 0.1993
41.51212, -0.47554
41.21119, -0.46715
41.52021, 0.20183
40.91393, 0.48819
40.78247, 0.50343
40.84044, 0.51454
40.59934, 0.56029
40.73029, 0.59369
40.77526, 0.65998
40.86933, 0.71589
41.04509, 0.98916
41.41519, 0.33514
41.57258, 0.54516
41.4568, 0.57703
41.11143, 0.64128
41.09698, 0.65671
41.17193, 0.94754
41.15454, 1.07657
41.13453, 1.10299
41.2686, 1.21325
39.83721, 3.07314
41.15873, 1.39271
41.27629, 1.61114
41.333, 1.66614
41.5568, 1.68349
41.41958, 1.69011
41.5804, 1.77831
41.53978, 1.85766
41.38178, 2.02387
41.34909, 2.06274
41.34647, 2.07245
41.57694, 2.18733
41.50986, 2.20305
41.57598, 2.25051
41.57153, 2.25315
42.53889, -0.35757
42.02257, 0.13604
41.97483, 0.48579
41.63842, 0.64761
41.76354, 0.81295
41.81023, 0.86371
41.91813, 1.22042
42.0076, 1.29392
41.59221, 1.68002
41.62206, 1.85927
41.78557, 2.24294
41.77256, 2.24501
41.95867, 2.2498
41.848, 2.53849
41.7475, 2.63127
41.8384, 2.70181
41.74653, 2.75092
42.06634, 2.81285
42.06672, 2.8132
41.80173, 2.83712
41.90975, 2.85254
41.82753, 2.96007
41.85213, 3.07342
42.19287, 2.51596
42.21749, 2.59122
42.21557, 2.64815
42.1817, 2.74188
42.22177, 2.82628
42.13168, 2.90328
42.21871, 3.01708
42.32689, 3.07507
28.65365, -17.85223
37.74551, -25.64203
37.75192, -25.62433
37.09683, -8.17791
38.68551, -9.31041
38.71125, -9.21486
38.6948, -9.20722
38.69534, -9.20257
38.71653, -9.17558
38.71651, -9.17539
38.72376, -9.16318
38.72505, -9.15381
38.75131, -9.14938
38.74519, -9.14771
38.74183, -9.14336
38.75258, -9.13066
38.74178, -9.12987
38.75966, -9.11619
38.73423, -9.10424
38.73431, -9.10398
39.73774, -8.81376
37.36307, -6.0326
36.73371, -4.57806
36.73032, -4.44316
36.69207, -4.44178
36.71656, -4.43989
36.72144, -4.38616
38.87836, -6.99459
38.38823, -3.50848
40.96974, -8.62931
40.96459, -8.62153
42.49473, -8.88326
42.49193, -8.88093
42.49395, -8.86915
42.21394, -8.7638
42.24086, -8.72488
42.19188, -8.72108
42.24084, -8.71903
42.19256, -8.71847
42.23969, -8.71428
42.24483, -8.59652
42.87106, -8.54549
43.36801, -8.40096
43.33266, -8.37831
42.98868, -8.29037
43.47575, -8.17319
43.02631, -7.56045
40.96808, -5.67901
40.97315, -5.67451
40.95199, -5.67006
40.97169, -5.66002
40.96529, -5.64489
40.9548, -5.64238
40.95321, -5.64167
40.30183, -4.63041
40.7049, -4.146
40.71224, -4.13391
40.48042, -3.68536
40.45901, -3.66857
40.5379, -3.64303
40.53813, -3.63819
40.54272, -3.62787
41.61991, -4.79091
41.61678, -4.78736
41.61905, -4.78344
41.62294, -4.78214
41.62145, -4.7768
41.62327, -4.77121
41.63393, -4.76536
41.63841, -4.75062
41.64617, -4.75044
41.6188, -4.74829
41.61825, -4.74811
41.63796, -4.7464
41.62202, -4.74585
41.62208, -4.74519
41.63899, -4.73839
41.64278, -4.73252
41.65775, -4.73159
41.66866, -4.72752
41.62783, -4.72693
41.61556, -4.72613
41.65896, -4.72553
41.66583, -4.71121
41.64374, -4.70261
42.6111, -5.58657
42.58761, -5.58447
42.59353, -5.56967
43.36447, -5.87524
43.36832, -5.87108
43.36813, -5.87104
43.36498, -5.85618
43.37057, -5.82918
43.53725, -5.69078
43.53742, -5.68466
43.52287, -5.68229
43.53912, -5.67922
43.51781, -5.67482
43.5244, -5.65579
43.54212, -5.63849
43.53097, -5.63436
41.68154, -4.74359
42.01567, -4.52318
41.99572, -4.52171
42.00112, -4.51766
42.00116, -4.51242
42.35611, -3.70248
42.35727, -3.69644
42.3582, -3.69081
42.35134, -3.67629
42.35161, -3.67622
42.34417, -3.67486
42.36016, -3.67292
42.36114, -3.6678
37.15858, -1.82425
38.37366, -0.50734
38.3501, -0.50534
38.35493, -0.50192
38.36119, -0.49678
38.3496, -0.47237
38.357, -0.4706
38.35503, -0.46257
38.36766, -0.45392
38.36342, -0.44375
39.47619, -0.41896
39.46886, -0.38133
41.65329, -0.91991
41.64624, -0.91699
41.65749, -0.91487
41.62953, -0.89951
41.62639, -0.86869
41.66441, -0.867
41.651, -0.8636
41.65429, -0.86127
41.63706, -0.86066
41.64132, -0.85805
41.64966, -0.85509
41.6603, -0.8545
41.6063, -0.69125
40.22108, 0.19155
40.22102, 0.19167
42.3191, -2.09626
42.63093, -3.11016
42.83504, -2.70679
42.83487, -2.70668
42.83617, -2.70292
42.83602, -2.70284
43.06429, -2.71029
42.84802, -2.70376
42.84765, -2.70355
42.85416, -2.70115
42.854, -2.70107
42.86809, -2.69771
42.85128, -2.69447
42.85129, -2.69414
42.87235, -2.69289
42.87216, -2.69286
42.86114, -2.66907
42.86118, -2.66856
42.84678, -2.65007
42.84691, -2.64984
42.84827, -2.64047
42.84856, -2.64043
43.17003, -2.92058
43.25137, -2.9071
43.25004, -2.90243
42.80105, -1.66909
42.81846, -1.66767
42.82987, -1.66442
42.8055, -1.662
42.82338, -1.6613
42.81032, -1.65727
42.81326, -1.64841
42.80227, -1.64397
42.81371, -1.63372
42.80716, -1.63093
42.8187, -1.62333
43.3065, -2.00792
43.28807, -1.99797
43.31441, -1.99304
43.31131, -1.97928
43.3058, -1.96995
43.31969, -1.96174
43.31547, -1.96152
43.32142, -1.95277
43.31049, -1.95068
43.36764, -1.80108
43.34773, -1.80091
43.37119, -1.79972
43.37293, -1.79922
43.37812, -1.79806
43.38372, -1.79592
42.73657, -0.3153
42.73134, -0.3106
41.61677, 0.61354
41.62292, 0.616
41.60715, 0.61846
41.61533, 0.6206
41.61136, 0.62359
41.62113, 0.62439
41.62752, 0.62877
41.60373, 0.63723
41.36161, 1.75073
41.2914, 1.99422
41.57106, 2.00329
41.58246, 2.01816
41.54002, 2.02456
41.53552, 2.03646
41.55381, 2.03681
41.55305, 2.03863
41.42889, 2.08738
41.55868, 2.10608
41.53811, 2.10797
41.38388, 2.10975
41.54596, 2.11612
41.40035, 2.12327
41.4454, 2.18703
41.40928, 2.19463
41.54514, 2.20248
41.57406, 2.20818
41.54764, 2.2123
39.98787, 4.08938
39.98277, 4.09475
41.46992, 2.28917
42.55247, 1.50837
42.18377, 2.4703
42.17174, 2.47835
42.17165, 2.48568
42.19058, 2.49959
42.18984, 2.50464
41.93851, 3.13049
41.93703, 3.13232
28.05792, -16.58316
28.49106, -16.37455
38.71346, -9.25913
38.71831, -9.25081
38.71676, -9.23198
38.72549, -9.18936
38.64485, -9.16429
38.61378, -9.11794
38.79897, -9.10928
38.81576, -9.10131
39.11318, -8.92617
39.4907, -8.43646
37.30821, -6.89285
41.41348, -8.75987
41.30944, -8.6984
41.18535, -8.59389
41.19575, -8.5898
41.19715, -8.50654
40.19399, -8.48704
40.68027, -8.28134
40.69313, -8.13723
41.10536, -7.77587
41.14212, -7.77318
40.61417, -7.65441
42.43612, -8.80295
42.50861, -8.71291
42.42298, -8.65085
42.1578, -8.62578
42.30268, -8.14274
42.30822, -8.1079
42.65146, -8.90196
42.67523, -8.84227
42.68406, -8.74429
42.72797, -8.71561
42.8066, -8.61367
43.24335, -8.17145
42.28743, -7.87511
42.08781, -7.72046
41.96079, -7.51542
41.91999, -7.45702
42.05527, -7.10276
42.03931, -6.95676
43.19236, -7.96886
43.18506, -7.8287
43.17473, -7.71356
43.28108, -7.69919
43.29525, -7.69785
43.36151, -7.45506
42.90827, -7.30398
43.50449, -7.27253
42.86267, -7.15106
42.74376, -7.0522
42.68737, -6.98907
37.35241, -6.57526
37.36, -6.52548
37.52581, -6.08215
37.43262, -5.87402
37.27392, -5.66337
37.48418, -5.52458
37.50959, -5.40311
36.50132, -4.94711
37.43357, -4.54488
38.86027, -6.74814
38.84756, -6.61693
38.62697, -6.36896
38.38252, -6.33807
38.94789, -6.26718
37.24418, -3.64527
37.3803, -3.05611
36.76691, -2.84726
36.83038, -2.51118
36.89276, -2.42323
36.89712, -2.41679
36.86257, -2.25515
37.79838, -3.75801
37.7724, -3.73906
39.58025, -3.69605
38.51901, -3.49099
38.51896, -3.49077
38.96893, -3.38272
39.42212, -2.20902
39.14401, -2.04996
39.79787, -6.36802
41.00184, -5.61468
41.00294, -5.612
39.87215, -5.57129
39.88707, -5.52417
41.16442, -5.41661
39.91971, -5.08223
41.49705, -5.0221
41.41089, -4.96401
40.94899, -4.6005
40.94243, -4.58565
42.02098, -6.35777
42.55142, -6.17882
42.44672, -6.07777
42.02297, -5.84522
42.07348, -5.69708
42.57539, -6.7115
42.57645, -6.53222
42.57968, -6.21521
43.5287, -5.82883
43.3555, -5.82838
43.52594, -5.82533
43.39223, -5.80472
43.41665, -5.80132
43.47776, -5.79032
43.48549, -5.78966
43.51534, -5.72977
43.51828, -5.71938
42.58133, -5.67352
42.00599, -5.66077
42.54821, -5.62166
42.5479, -5.62082
42.43352, -5.58589
41.91284, -5.50743
41.60579, -4.80852
41.71657, -4.69774
42.34992, -4.63875
41.85154, -4.55672
